0.45748904	0.45510265	95.80971527
0.04026574	1.66259563	-5.53627539
-0.00011619	0.00107257	1.00000000

0.45887539	0.70749354	337.20050049
0.03581188	1.72447097	-7.71867371
-0.00004267	0.00108679	1.00000000

0.37196219	0.92335510	589.98767090
-0.03626568	1.70345390	54.57832336
-0.00008483	0.00105958	1.00000000

